exposure_time-g	exposure_time-r	exposure_time-z	magnitude_zero_point-g	magnitude_zero_point-r	magnitude_zero_point-z
267.0	90.0	60.0	32.650494	31.681541	30.908304
90.0	60.0	120.0	31.542639	31.299532	31.67455
100.0	150.0	176.0	31.626858	32.288628	32.19282
80.0	60.0	67.0	31.439402	31.286762	30.96333
130.0	40.0	80.0	31.752462	30.648743	31.106998
90.0	100.0	62.0	31.545921	31.828182	30.99015
90.0	60.0	56.0	31.57275	31.290226	30.837461
175.0	69.0	80.0	32.03753	31.298117	31.137392
90.0	90.0	117.0	31.571106	31.64686	31.661222
90.0	100.0	90.0	31.395432	31.674742	31.348095
115.0	47.0	100.0	31.65153	30.886902	31.505156
94.0	54.0	100.0	31.436981	31.02843	31.492813
69.0	120.0	90.0	31.025936	31.912867	31.401697
200.0	200.0	160.0	32.33002	32.42323	32.016266
90.0	90.0	119.0	31.611513	31.66515	31.68012
96.0	30.0	30.0	31.681202	30.565239	30.192192
300.0	40.0	100.0	32.897396	30.777416	31.510109
60.0	60.0	120.0	31.073109	31.250422	31.303621
90.0	90.0	90.0	31.480936	31.677818	31.307285
70.0	89.0	300.0	31.176239	31.637089	32.687782
105.0	70.0	85.0	31.697989	31.423035	31.325974
90.0	31.0	100.0	31.554298	30.515112	31.405933
285.0	257.0	117.0	32.700626	32.70833	31.469921
267.0	267.0	333.0	32.57275	32.813255	32.730633
90.0	90.0	90.0	31.463537	31.597515	31.38361
101.0	84.0	190.0	31.578447	31.576536	32.104485
90.0	70.0	90.0	31.63502	31.284466	31.14064
96.0	125.0	80.0	31.445473	31.998829	31.22565
100.0	100.0	62.0	31.579502	31.821955	30.963757
90.0	90.0	150.0	31.5133	31.166777	31.94812
90.0	90.0	90.0	31.406548	31.670979	31.355133
90.0	90.0	90.0	31.412888	31.688797	31.356218
90.0	40.0	90.0	31.629156	30.809317	31.388111
90.0	50.0	183.0	31.468952	31.019545	32.18102
267.0	90.0	60.0	32.61965	31.674637	30.908005
100.0	100.0	90.0	31.622034	31.842333	31.362087
300.0	56.0	100.0	32.72123	31.1981	31.523092
60.0	150.0	90.0	30.858206	32.156136	31.306492
90.0	41.0	162.0	31.581072	30.906675	32.03337
90.0	90.0	90.0	31.468586	31.66363	31.33258
90.0	100.0	90.0	31.58245	31.853252	31.081942
84.0	90.0	200.0	31.457478	31.682362	32.2345
90.0	39.0	61.0	31.562464	30.803219	30.926176
100.0	120.0	90.0	31.622652	31.987373	31.36993
90.0	90.0	102.0	31.481855	31.650663	31.4614
120.0	54.0	80.0	31.77681	31.0526	31.289444
40.0	100.0	90.0	30.599518	31.810688	31.351025
90.0	90.0	90.0	31.486153	31.670408	31.410938
100.0	86.0	115.0	31.567846	31.608027	31.506681
90.0	64.0	153.0	31.509632	31.343872	31.968039
100.0	150.0	90.0	31.599863	32.22143	31.307507
125.0	89.0	151.0	31.880665	31.624573	31.9252
90.0	31.0	118.0	31.573797	30.519432	31.755526
100.0	100.0	90.0	31.597868	31.82254	31.292952
267.0	60.0	333.0	32.58792	31.206308	32.79924
90.0	62.0	120.0	31.415987	31.261454	31.58202
90.0	30.0	61.0	31.533642	30.475609	30.872429
90.0	30.0	56.0	31.57189	30.527313	30.838219
96.0	120.0	30.0	31.665825	31.976372	30.164312
90.0	100.0	90.0	31.41497	31.82971	31.28923
90.0	90.0	102.0	31.516485	31.697634	31.50081
96.0	30.0	30.0	31.668743	30.556479	30.22856
90.0	30.0	60.0	31.563274	30.4303	30.802616
101.0	84.0	190.0	31.58074	31.578913	32.110786
90.0	31.0	56.0	31.55561	30.512589	30.839512
90.0	30.0	56.0	31.561522	30.463627	30.848799
90.0	84.0	90.0	31.489624	31.623323	31.395134
125.0	100.0	282.0	31.942741	31.803339	32.618393
267.0	60.0	60.0	32.57793	31.198195	30.93254
50.0	50.0	100.0	30.773973	30.988432	31.391113
87.0	143.0	120.0	31.367096	32.09245	31.64086
90.0	62.0	80.0	31.577948	31.210012	31.14832
90.0	60.0	120.0	31.555782	31.279835	31.686104
200.0	125.0	96.0	31.796425	31.98051	31.2519
90.0	120.0	90.0	31.580008	31.915873	31.254917
100.0	100.0	97.0	31.607721	31.81267	31.552658
90.0	30.0	56.0	31.548038	30.528309	30.84108
100.0	120.0	120.0	31.613623	31.937109	31.675854
90.0	100.0	50.0	31.567812	31.865051	30.778324
158.0	41.0	100.0	32.002983	30.736626	31.525452
90.0	90.0	90.0	31.46999	31.666098	30.993025
90.0	60.0	120.0	31.5638	31.259493	31.690174
90.0	31.0	144.0	31.56707	30.520794	31.954315
104.0	40.0	80.0	31.551144	30.70108	31.15198
100.0	150.0	62.0	31.616282	32.22976	31.075327
96.0	30.0	30.0	31.675903	30.575983	30.177475
90.0	100.0	90.0	31.548492	31.871313	31.244734
90.0	30.0	90.0	31.560232	30.444736	31.222786
127.0	40.0	93.0	31.744383	30.702765	31.426981
50.0	50.0	150.0	30.846136	31.01911	31.813665
100.0	100.0	70.0	31.58852	31.814316	31.09578
240.0	180.0	90.0	32.431385	32.373306	31.282736
101.0	41.0	164.0	31.51215	30.851822	31.966305
96.0	125.0	80.0	31.456505	31.997583	31.225853
100.0	115.0	120.0	31.61981	31.867386	31.667965
90.0	90.0	90.0	31.475721	31.675104	31.127733
90.0	150.0	120.0	31.562178	31.610615	31.714386
40.0	150.0	90.0	30.617336	32.235268	31.281462
90.0	100.0	90.0	31.537308	31.81789	31.359205
90.0	30.0	90.0	31.560682	30.434296	31.259676
96.0	120.0	30.0	31.682394	31.96114	30.178366
86.0	86.0	100.0	31.430435	31.569044	31.512821
101.0	84.0	70.0	31.570974	31.55893	31.104836
100.0	210.0	90.0	31.603054	32.59014	31.375362
90.0	62.0	59.0	31.424374	31.211882	30.8755
90.0	40.0	90.0	31.576578	30.90046	31.232954
60.0	60.0	120.0	31.074755	31.246288	31.28829
90.0	34.0	56.0	31.540009	30.589622	30.842352
90.0	45.0	39.0	31.552475	30.952785	30.441833
90.0	90.0	90.0	31.5333	31.64552	31.360826
200.0	200.0	160.0	32.32578	32.527786	32.020866
90.0	72.0	80.0	31.54181	31.353872	31.176132
144.0	160.0	240.0	31.96858	32.333492	32.34887
90.0	100.0	123.0	31.580135	31.816193	31.72132
90.0	30.0	68.0	31.569592	30.475782	31.026192
300.0	60.0	118.0	32.91278	31.248087	31.614605
90.0	53.0	234.0	31.556593	31.1439	32.43432
90.0	30.0	140.0	31.557673	30.467207	31.94439
90.0	90.0	90.0	31.43706	31.607157	31.383026
107.0	68.0	81.0	31.631493	31.401073	31.144415
250.0	30.0	56.0	32.75139	30.503239	30.858448
175.0	40.0	221.0	32.11291	30.703917	32.12742
100.0	150.0	163.0	31.610134	32.222725	32.1005
83.0	40.0	110.0	31.287626	30.698708	31.586636
96.0	30.0	30.0	31.67174	30.544273	30.211657
175.0	56.0	152.0	32.010723	31.06593	31.91317
200.0	34.0	56.0	32.435905	30.624695	30.855032
100.0	100.0	82.0	31.58895	31.81776	31.227913
90.0	30.0	90.0	31.38211	30.418026	31.289557
90.0	90.0	90.0	31.39717	31.610943	31.341568
90.0	82.0	135.0	31.560778	31.54778	31.81512
300.0	50.0	92.0	32.895985	30.986042	31.3755
86.0	86.0	118.0	31.43736	31.576267	31.421234
80.0	150.0	120.0	31.438997	30.553177	31.719227
267.0	180.0	90.0	32.62862	32.41449	31.290556
300.0	50.0	92.0	32.911263	30.986042	31.367676
80.0	175.0	155.0	31.256319	32.309967	31.82405
90.0	150.0	60.0	31.613438	32.230087	30.603254
40.0	30.0	90.0	30.629324	30.542212	31.369934
90.0	60.0	76.0	31.57579	31.247425	31.298908
90.0	120.0	80.0	31.56484	31.92947	31.26261
90.0	30.0	80.0	31.301216	30.473091	31.250477
96.0	30.0	30.0	31.695421	30.5699	30.224533
200.0	180.0	240.0	32.425648	32.464455	32.45341
120.0	120.0	150.0	31.729641	31.93436	31.890162
105.0	40.0	114.0	31.557133	30.778057	31.596188
130.0	86.0	80.0	31.77257	31.570206	31.179316
90.0	150.0	180.0	31.62255	32.221504	31.91433
138.0	58.0	199.0	31.764444	31.219593	32.15818
90.0	30.0	150.0	31.54223	30.586533	31.931185
90.0	30.0	90.0	31.563879	30.456985	31.233622
108.0	48.0	250.0	31.611858	30.930214	32.313793
175.0	40.0	94.0	32.11183	30.801579	31.439793
100.0	30.0	50.0	31.614723	30.556421	30.77012
90.0	90.0	90.0	31.444107	31.608418	31.289766
90.0	64.0	179.0	31.51805	31.350199	32.18413
90.0	90.0	141.0	31.413696	31.695038	31.78168
100.0	120.0	87.0	31.586859	31.984041	31.28583
90.0	30.0	56.0	31.575535	30.480728	30.838764
60.0	100.0	80.0	30.84063	31.66687	31.259626
50.0	50.0	100.0	30.758278	30.984367	31.36657
96.0	50.0	30.0	31.5175	30.95683	30.08209
108.0	48.0	179.0	31.602478	30.924229	32.078438
90.0	100.0	90.0	31.53538	31.672447	31.358389
90.0	36.0	90.0	31.583742	30.661385	31.238691
130.0	86.0	80.0	31.76218	31.562244	31.126186
50.0	40.0	95.0	30.864807	30.805204	31.326998
100.0	150.0	176.0	31.626347	32.191452	32.193356
90.0	90.0	90.0	31.390623	31.69227	31.254723
96.0	30.0	30.0	31.653692	30.567537	30.224552
96.0	30.0	30.0	31.683552	30.573725	30.20676
135.0	49.0	94.0	31.864468	31.004133	31.178104
90.0	30.0	94.0	31.575136	30.46894	31.42337
90.0	30.0	90.0	31.571335	30.463207	31.25032
120.0	120.0	75.0	31.710241	31.932394	31.147173
128.0	77.0	100.0	31.921646	31.529003	31.515753
90.0	90.0	90.0	31.552076	31.597687	31.381634
100.0	100.0	67.0	31.613085	31.82468	31.156103
100.0	150.0	51.0	31.595392	32.229782	30.746521
267.0	267.0	333.0	32.54814	32.80419	32.736294
90.0	90.0	90.0	31.496841	31.667559	31.402275
100.0	150.0	65.0	31.592796	32.227562	31.131525
79.0	43.0	80.0	31.184305	30.85692	31.137367
96.0	30.0	30.0	31.67488	30.562769	30.210634
90.0	30.0	56.0	31.553755	30.465462	30.84944
90.0	46.0	150.0	31.57304	30.975836	31.805983
84.0	70.0	200.0	31.462017	31.42036	32.253365
90.0	31.0	94.0	31.575716	30.51768	31.418335
90.0	51.0	120.0	31.40448	31.069738	31.659721
90.0	30.0	113.0	31.43528	30.441387	31.53741
90.0	100.0	50.0	31.623531	31.888071	30.730618
90.0	90.0	90.0	31.30579	31.599384	31.38003
97.0	40.0	80.0	31.411894	30.694359	31.180973
96.0	50.0	30.0	31.50484	30.95623	30.227846
110.0	112.0	80.0	31.600903	31.880474	31.284042
300.0	90.0	141.0	32.729748	31.652845	31.793854
86.0	100.0	90.0	31.423162	31.704731	31.300983
90.0	150.0	60.0	31.63792	32.197914	30.54525
90.0	90.0	113.0	31.521387	31.69451	31.611078
90.0	62.0	135.0	31.418879	31.284046	31.75421
90.0	35.0	143.0	31.54224	30.67677	31.873566
89.0	44.0	80.0	31.333319	30.757887	31.120838
90.0	120.0	56.0	31.403717	31.918095	30.826054
130.0	86.0	93.0	31.778677	31.57083	31.336784
96.0	30.0	30.0	31.667141	30.56043	30.021986
90.0	90.0	98.0	31.536674	31.709272	31.406858
267.0	267.0	333.0	32.65808	32.827568	32.75977
90.0	120.0	94.0	31.565855	31.91785	31.41795
250.0	60.0	40.0	32.764885	31.238821	30.508762
108.0	40.0	80.0	31.631367	30.694284	31.011507
90.0	71.0	60.0	31.42264	31.44713	30.945927
89.0	40.0	96.0	31.303307	30.654781	31.354406
96.0	30.0	30.0	31.680353	30.570143	30.208828
108.0	50.0	80.0	31.75213	30.98919	31.197132
132.0	180.0	155.0	31.738478	32.40156	31.915245
90.0	55.0	150.0	31.573689	31.243813	31.786013
71.0	58.0	127.0	31.237782	31.205147	31.722445
267.0	90.0	60.0	32.71275	31.672832	30.961088
90.0	30.0	100.0	31.558521	30.49484	31.415802
120.0	120.0	165.0	31.695175	31.918474	31.946224
90.0	150.0	143.0	31.578606	32.216747	31.875319
63.01	95.01	115.0	31.063314	31.729132	31.640364
96.0	30.0	30.0	31.675493	30.565447	30.023722
90.0	90.0	90.0	31.493284	31.662796	31.389805
96.0	30.0	30.0	31.681547	30.567335	30.159447
90.0	30.0	80.0	31.5628	30.520754	31.18101
90.0	90.0	90.0	31.477844	31.666346	31.383999
60.0	60.0	60.0	31.005445	31.202549	30.839737
90.0	70.0	90.0	31.630611	31.296408	31.130438
267.0	100.0	90.0	32.64417	31.666027	31.303135
50.0	90.0	129.0	30.738697	31.661995	31.764711
90.0	120.0	94.0	31.583864	31.917389	31.406605
90.0	120.0	80.0	31.552248	31.917212	31.159805
90.0	73.0	90.0	31.467293	31.458782	31.356567
90.0	31.0	31.0	31.573486	30.509712	30.205261
90.0	90.0	90.0	31.479618	31.668737	31.345646
120.0	120.0	157.0	31.712988	31.920021	31.929642
267.0	267.0	56.0	32.64723	32.89663	30.840715
90.0	30.0	158.0	31.53526	30.50676	32.03099
90.0	73.0	90.0	31.407312	31.434668	31.301105
90.0	60.0	120.0	31.559359	31.304117	31.700336
96.0	50.0	30.0	31.5273	30.987915	30.105757
105.0	62.0	218.0	31.506252	31.182741	32.41947
90.0	30.0	49.0	31.492466	30.44535	30.693014
117.0	89.0	100.0	31.759558	31.648987	31.516405
90.0	35.0	90.0	31.592026	30.619465	31.256775
90.0	225.0	250.0	31.563488	32.618263	32.531246
100.0	150.0	113.0	31.626858	32.288628	31.719704
122.0	70.0	148.0	31.733019	31.429443	31.771023
90.0	34.0	60.0	31.570702	30.607838	30.892576
90.0	30.0	83.0	31.251528	30.47143	31.25003
100.0	120.0	90.0	31.59655	32.00571	31.34011
300.0	300.0	120.0	32.771645	32.95538	31.622644
200.0	100.0	184.0	32.3721	31.735676	32.035896
90.0	60.0	150.0	31.567074	31.290314	31.918545
285.0	40.0	80.0	32.711708	30.704556	31.177807
101.0	84.0	135.0	31.590519	31.582502	31.81904
100.0	100.0	90.0	31.527525	31.81133	31.285524
90.0	150.0	90.0	31.586697	32.27557	31.291183
96.0	30.0	30.0	31.684471	30.56171	30.20575
90.0	70.0	60.0	31.40381	31.385132	30.86083
90.0	87.0	90.0	31.421116	31.586246	31.296654
40.0	150.0	100.0	30.607729	32.201275	31.525019
90.0	90.0	90.0	31.484735	31.666584	31.38948
300.0	30.0	56.0	32.755463	30.520468	30.82056
127.0	40.0	113.0	31.766895	30.686169	31.580315
90.0	30.0	72.0	31.374773	30.499792	31.07496
108.0	77.0	98.0	31.640308	31.473526	31.22754
90.0	90.0	60.0	31.484262	31.665459	30.990417
86.0	86.0	80.0	31.44157	31.565989	31.182066
90.0	30.0	100.0	31.581518	30.459167	31.40252
82.0	56.0	88.0	31.28109	31.077606	31.114601
267.0	267.0	80.0	32.562492	32.745445	31.191526
105.0	62.0	218.0	31.511961	31.1811	32.427105
300.0	300.0	70.0	32.769913	32.949585	31.093847
126.0	51.0	213.0	31.745726	30.967154	32.323555
113.0	58.0	80.0	31.689852	31.159151	31.175674
90.0	30.0	90.0	31.607426	30.462404	31.338413
90.0	30.0	70.0	31.509907	30.509422	31.108927
100.0	120.0	120.0	31.593208	31.977163	31.597498
90.0	30.0	94.0	31.55785	30.53464	31.411144
90.0	150.0	120.0	31.568613	30.760124	31.712652
90.0	150.0	143.0	31.612284	32.2076	31.866877
66.0	108.0	100.0	30.985125	31.890516	31.499176
90.0	39.0	61.0	31.597347	30.803564	30.923012
40.0	100.0	165.0	30.659582	31.744114	32.03054
100.0	84.0	81.0	31.580679	31.582792	31.28781
122.0	45.0	250.0	31.783562	30.883875	32.391148
90.0	30.0	80.0	31.568121	30.468836	31.180992
125.0	80.0	282.0	31.91573	31.582193	32.626892
240.0	30.0	56.0	32.56025	30.486473	30.77177
90.0	90.0	120.0	31.531464	31.711506	31.45734
90.0	62.0	120.0	31.423382	31.274258	31.586992
100.0	120.0	120.0	31.611164	31.931997	31.647228
90.0	41.0	70.0	31.575605	30.925629	31.112162
60.0	37.0	90.0	30.872835	30.687256	31.332752
90.0	43.0	56.0	31.567783	30.887318	30.83432
90.0	163.0	179.0	31.542303	32.384167	32.139217
90.0	30.0	56.0	31.54351	30.451439	30.83817
90.0	37.0	56.0	31.627949	30.72366	30.832266
100.0	150.0	70.0	31.602737	32.230385	31.124334
285.0	86.0	148.0	32.68437	31.571358	31.884232
90.0	90.0	83.0	31.39696	31.680563	31.240751
88.0	54.0	110.0	31.355547	31.021046	31.539032
267.0	267.0	333.0	32.321342	32.503826	32.645607
300.0	30.0	56.0	32.75197	30.517036	30.831348
100.0	100.0	120.0	31.596527	31.80801	31.63252
90.0	100.0	50.0	31.578335	31.851387	30.724667
117.0	125.0	80.0	31.763876	32.053127	31.07055
113.0	40.0	100.0	31.629892	30.701202	31.52272
90.0	30.0	56.0	31.579193	30.457966	30.861504
90.0	30.0	76.0	31.56924	30.482521	31.153645
267.0	267.0	102.0	32.610107	32.52441	31.413532
267.0	267.0	150.0	32.659878	32.835606	31.78427
90.0	90.0	90.0	31.430399	31.616865	31.059984
96.0	30.0	30.0	31.69108	30.568357	30.160694
90.0	150.0	90.0	31.538591	32.263645	31.296005
100.0	120.0	90.0	31.627007	31.99336	31.34686
87.0	117.0	83.0	31.340412	31.937542	31.214077
90.0	30.0	94.0	31.57468	30.478933	31.423342
175.0	101.0	221.0	32.12751	31.66122	32.14261
90.0	87.0	70.0	31.562263	31.741508	31.129711
90.0	30.0	94.0	31.593988	30.525406	31.420517
165.0	40.0	250.0	32.041466	30.708033	32.407837
100.0	100.0	82.0	31.59608	31.81486	31.217566
90.0	90.0	90.0	31.568348	31.615862	31.368029
146.0	167.0	200.0	31.808186	32.33097	32.208073
90.0	30.0	90.0	31.600594	30.45265	31.232393
100.0	82.0	121.0	31.615343	31.590326	31.699867
90.0	90.0	60.0	31.487015	31.67683	30.977446
90.0	31.0	56.0	31.556692	30.558964	30.837791
174.0	50.0	82.0	32.247047	31.062302	31.16807
300.0	150.0	141.0	32.78695	32.19783	31.76949
81.0	40.0	250.0	31.382137	30.813023	32.344368
90.0	90.0	120.0	31.518581	31.648851	31.6751
96.0	30.0	30.0	31.695452	30.576157	30.190435
90.0	30.0	90.0	31.574694	30.485699	31.240284
90.0	30.0	75.0	31.561914	30.443338	31.168484
90.0	90.0	120.0	31.389427	31.678734	31.559528
90.0	90.0	90.0	31.445623	31.615118	31.322948
90.0	50.0	224.0	31.525393	31.101994	32.467434
100.0	300.0	128.0	31.608458	33.062714	31.772507
200.0	200.0	160.0	32.361023	32.56232	32.027615
300.0	170.0	94.0	32.782284	32.442894	31.510334
96.0	50.0	30.0	31.551353	30.948132	30.20232
90.0	90.0	90.0	31.389132	31.609568	31.369734
106.0	49.0	144.0	31.462866	30.871508	31.925133
90.0	85.0	60.0	31.475306	31.639938	30.991755
90.0	90.0	95.0	31.47402	31.665886	31.386925
90.0	90.0	90.0	31.520605	31.707014	31.334454
82.0	94.0	143.0	31.347881	31.742311	31.780563
90.0	90.0	90.0	31.410204	31.604847	31.381805
90.0	38.0	212.0	31.593369	30.811647	32.23773
90.0	150.0	125.0	31.548128	32.316975	31.733433
90.0	90.0	60.0	31.469124	31.671677	31.003798
90.0	90.0	46.0	31.485704	31.670734	30.61917
90.0	30.0	80.0	31.568085	30.523575	31.231098
90.0	60.0	120.0	31.568192	31.26508	31.704876
90.0	30.0	94.0	31.585552	30.463432	31.306805
90.0	30.0	113.0	31.562866	30.43621	31.52814
112.0	175.0	80.0	31.680344	32.307274	31.164242
90.0	30.0	113.0	31.569324	30.457237	31.616524
90.0	73.0	111.0	31.395842	31.422071	31.55527
90.0	150.0	90.0	31.540293	32.229683	31.360346
90.0	90.0	90.0	31.473396	31.664474	31.33727
90.0	90.0	90.0	31.486153	31.670408	31.40635
96.0	30.0	30.0	31.676424	30.543991	30.149487
82.0	175.0	80.0	31.27539	31.497646	31.12659
90.0	30.0	56.0	31.583092	30.517838	30.857952
100.0	100.0	70.0	31.57639	31.81381	31.099478
96.0	120.0	30.0	31.677422	31.961102	30.159561
96.0	30.0	30.0	31.527859	30.527302	30.19905
100.0	150.0	120.0	31.608528	32.224655	31.658407
90.0	30.0	90.0	31.580425	30.506317	31.24445
100.0	30.0	90.0	31.594471	30.528484	31.35896
90.0	90.0	90.0	31.54146	31.59806	31.355677
80.0	41.0	80.0	31.255724	30.681942	31.136858
68.0	106.0	80.0	31.217863	31.820255	31.23949
90.0	57.0	30.0	31.395016	31.190231	30.11822
240.0	180.0	90.0	32.445488	32.358948	31.324028
90.0	150.0	90.0	31.547222	32.25613	31.256931
90.0	30.0	68.0	31.56403	30.57637	31.020355
267.0	267.0	267.0	32.6546	32.833706	32.517105
90.0	30.0	97.0	30.732468	30.460333	31.450945
100.0	82.0	121.0	31.608854	31.59152	31.668274
90.0	150.0	90.0	31.561693	32.126766	31.397385
100.0	100.0	70.0	31.575262	31.817453	31.106169
90.0	30.0	82.0	31.58295	30.460938	31.2704
90.0	30.0	56.0	31.557983	30.461676	30.831635
90.0	37.0	55.0	31.564184	30.702463	30.848728
100.0	150.0	152.0	31.62325	32.21844	31.96571
90.0	30.0	59.0	31.55751	30.469051	30.871403
90.0	41.0	70.0	31.574993	30.926048	31.111534
90.0	31.0	56.0	31.566875	30.501625	30.837482
90.0	30.0	82.0	31.415583	30.439924	31.23831
100.0	160.0	160.0	31.666723	32.329674	32.006783
90.0	90.0	90.0	31.439625	31.615122	31.385468
119.0	78.0	100.0	31.895264	31.499065	31.369425
110.0	51.0	80.0	31.604342	30.973457	31.275303
95.0	124.0	100.0	31.430447	31.869942	31.500465
90.0	46.0	150.0	31.573385	30.979025	31.807106
90.0	30.0	97.0	31.54963	30.466364	31.44344
90.0	30.0	90.0	31.564781	30.436237	31.238825
90.0	64.0	238.0	31.546343	31.396765	32.466103
90.0	30.0	59.0	31.561749	30.46931	30.879456
100.0	120.0	90.0	31.611557	31.987171	31.213474
100.0	210.0	120.0	31.61529	32.597553	31.65608
267.0	267.0	60.0	32.732292	32.88589	30.908707
90.0	90.0	90.0	31.584188	31.651976	31.403976
300.0	150.0	90.0	32.748627	32.183407	31.281696
90.0	150.0	40.0	31.516157	32.244957	30.48187
98.0	40.0	80.0	31.419548	30.657482	31.222132
90.0	90.0	90.0	31.404545	31.685621	31.333445
267.0	60.0	60.0	32.755363	31.308348	30.920475
174.0	30.0	113.0	32.253723	30.441998	31.516047
267.0	267.0	333.0	32.737137	32.910053	32.772125
96.0	120.0	30.0	31.599058	31.964954	30.201593
90.0	120.0	59.0	31.572329	31.906406	30.870193
90.0	90.0	81.0	31.506927	31.684269	31.217546
90.0	120.0	212.0	31.593672	31.984863	32.21647
90.0	100.0	120.0	31.561878	31.834093	31.712402
90.0	30.0	50.0	31.563065	30.457592	30.755373
300.0	196.0	90.0	32.795235	32.54285	31.360355
100.0	100.0	104.0	31.58113	31.809069	31.589758
267.0	267.0	333.0	32.704014	32.87387	32.815514
100.0	100.0	169.0	31.616364	31.824184	32.14224
90.0	37.0	94.0	31.498245	30.721085	31.409716
40.0	100.0	90.0	30.650127	31.806372	31.380331
99.0	79.0	100.0	31.622051	31.568447	31.434998
45.0	150.0	90.0	30.59087	32.227386	31.298588
93.0	87.0	67.0	31.583408	31.660141	30.98357
90.0	30.0	70.0	31.562744	30.532713	31.114073
240.0	120.0	91.0	32.556053	31.91029	31.493216
90.0	100.0	62.0	31.56455	31.817804	30.962234
240.0	100.0	90.0	32.47991	31.830524	31.30384
90.0	30.0	77.0	31.578514	30.480854	31.32585
100.0	60.0	165.0	31.606026	31.258854	32.116898
90.0	90.0	192.0	31.55221	31.656122	32.129684
200.0	100.0	142.0	32.098907	31.879562	31.770506
90.0	30.0	113.0	31.535362	30.527075	31.52338
90.0	30.0	50.0	31.566021	30.587902	30.766022
63.0	59.0	116.0	31.112673	31.216835	31.611263
200.0	160.0	160.0	32.429016	32.33893	32.007095
30.0	60.0	159.0	30.265202	31.349432	32.039555
90.0	100.0	132.0	31.580257	31.83914	31.798506
30.0	37.0	188.0	30.270983	30.716791	32.226593
90.0	90.0	134.0	31.49672	31.678858	31.818785
96.0	90.0	90.0	31.602852	31.662552	31.386463
90.0	100.0	30.0	31.419945	31.847876	30.15582
127.0	84.0	118.0	31.739822	31.586014	31.549988
90.0	30.0	80.0	31.575031	30.533619	31.232529
267.0	60.0	60.0	32.60559	31.267187	30.840704
90.0	30.0	94.0	31.557148	30.474918	31.329475
96.0	30.0	30.0	31.685041	30.576218	30.223412
62.0	40.0	100.0	30.96427	30.698399	31.364204
90.0	30.0	113.0	31.430336	30.43058	31.515083
90.0	30.0	75.0	31.421448	30.52535	31.136381
128.0	40.0	106.0	31.760784	30.696024	31.36586
90.0	71.0	90.0	31.420511	31.449863	31.300156
300.0	86.0	100.0	32.920963	31.570774	31.511507
90.0	30.0	56.0	31.567238	30.467434	30.874496
90.0	30.0	62.0	31.594152	30.521824	30.98485
90.0	100.0	90.0	31.562092	31.8082	31.232845
94.0	98.0	68.0	31.45184	31.743036	30.993946
90.0	48.0	224.0	31.559277	31.037447	32.395424
122.0	41.0	148.0	31.719044	30.734724	31.765114
90.0	62.0	54.0	31.565268	31.218172	30.674105
90.0	100.0	90.0	31.38901	31.674452	31.34497
90.0	48.75	65.0	31.405355	31.018427	31.042732
285.0	86.0	80.0	32.689453	31.573746	31.175673
90.0	90.0	83.0	31.2536	31.695286	31.251772
96.0	30.0	30.0	31.686167	30.581755	30.171406
90.0	90.0	90.0	31.47931	31.678043	31.298956
267.0	267.0	267.0	32.643776	32.82596	32.54982
100.0	100.0	50.0	31.612509	31.825836	30.758749
90.0	65.0	120.0	31.407196	31.299067	31.602343
174.0	130.0	80.0	32.273056	31.976032	31.166836
86.0	86.0	118.0	31.43963	31.564888	31.426142
35.0	125.0	159.0	30.32574	31.944004	31.95599
